first_name,last_name,price,above_100
Cindy,Blackburn,277.3116641,t
Mindy,Valentine,296.0404881,t
Mary,Stevenson,54.15138665,f
Emma,Beltran,280.6140783,t
Matthew,Jacobson,234.4755743,t
Paul,Phillips,52.38933174,f
James,Porter,167.6916337,t
David,Harrison,216.557277,t
Tara,Davidson,177.5977319,t
Donna,Kelly,235.9643853,t
Renee,Mayer,29.66478775,f
Victor,Davis,292.350032,t
Marc,Abbott,144.0427399,t
Kevin,Flores,2.04595842,f
Sarah,Mayo,243.1576185,t
Anthony,Morgan,74.4186564,f
Sarah,Wong,22.83835501,f
Tanya,Martinez,226.3518126,t
Jacob,Lewis,177.8268318,t
Valerie,Spencer,110.1150755,t
Kelly,Drake,223.7749938,t
Zachary,Foster,256.8934808,t
Susan,Summers,203.444613,t
Stacy,Jones,282.2103928,t
Alicia,Roberts,115.3415793,t
Charlene,Patterson,231.5902435,t
Mike,Hudson,90.77833228,f
Nichole,Murray,257.2125882,t
Anthony,Robinson,174.6749074,t
Andrew,Sutton,55.09426008,f
John,Munoz,10.76162589,f
Antonio,Gray,254.1989765,t
Mallory,Bright,17.36455275,f
Zachary,Johnson,164.0094798,t
Scott,Zimmerman,210.8359631,t
Nicolas,Myers,191.5740332,t
Dakota,Silva,0.201983149,f
Cynthia,Crawford,138.5852088,t
Larry,Smith,203.4597291,t
Victoria,Hoover,49.76932196,f
Carl,Shannon,75.01050543,f
Melissa,Hardy,57.46719339,f
Carolyn,Smith,217.4986594,t
Austin,Washington,123.7356729,t
Jacob,Spencer,194.4500649,t
Earl,Jackson,146.4381711,t
Nicole,Simmons,100.4466707,t
Phillip,Hurst,70.27347634,f
Hailey,Robbins,189.1471457,t
James,Taylor,223.4033604,t
Andrea,Figueroa,35.46449803,f
Cassandra,Moreno,75.31803377,f
Gregory,Pacheco,30.78269568,f
Shawn,Shelton,104.0226799,t
Nicole,Huerta,147.5406087,t
Matthew,Hoffman,111.3375618,t
Barbara,Hudson,224.3202579,t
Sandra,Francis,62.57524548,f
Rebecca,Ray,32.48419802,f
Tammy,Simpson,221.5414938,t
Kyle,Clark,223.5738109,t
Sherry,Peterson,9.233781216,f
Kyle,Howard,22.36013288,f
David,Warren,23.00435965,f
Brandon,Townsend,189.241167,t
Christopher,Ellis,60.92041242,f
Renee,Mccall,172.0025631,t
Nicole,Valdez,202.1051001,t
Austin,Bird,97.14819318,f
Matthew,Oliver,190.7738661,t
Adam,Morrison,122.6423047,t
Kenneth,Koch,223.4597055,t
Roger,Maddox,192.8048838,t
Michael,Harris,275.0959548,t
Devon,Levy,179.3498945,t
Alison,Wright,67.79896598,f
Jennifer,Jones,69.16425394,f
Alexandra,Rosales,275.3449131,t
Erika,Wood,172.3448064,t
Kristen,Dyer,143.7169829,t
Kristin,Higgins,66.99301038,f
Adrian,Martin,10.51365519,f
Joshua,Hunter,126.4593975,t
Cindy,Wells,2.823278649,f
Meredith,Shepherd,15.39256238,f
Paula,Jackson,95.28470547,f
Jacob,Woodard,36.91770874,f
Michael,Hill,51.00126609,f
Maureen,Miller,143.5552728,t
Pamela,Brandt,117.3452788,t
Matthew,Rojas,32.5614648,f
Lawrence,Jordan,131.5622718,t
Travis,Coleman,267.9348767,t
Tina,Lopez,161.5034811,t
Joseph,Armstrong,197.555798,t
Kayla,Sellers,165.072789,t
Michael,Rogers,65.74618064,f
Tiffany,Fitzpatrick,70.01378574,f
Sierra,Warren,82.47716939,f
Patricia,Martinez,21.04160853,f
Gregory,Castillo,3.006714074,f
Gilbert,Johnson,232.5105839,t
Bryan,Gutierrez,233.185948,t
Yvonne,Murphy,130.7981427,t
Austin,Patel,147.7426209,t
Ronald,Lopez,179.1161889,t
Terry,Fowler,295.9201301,t
Holly,Lara,181.4214635,t
Cody,Hayden,228.6270302,t
Veronica,Bradford,29.71309581,f
Sylvia,Moon,57.43043383,f
Sharon,Young,212.154593,t
Jeffery,Wilson,214.1345719,t
Tammy,Cooper,215.1947063,t
Jessica,Gardner,282.8657889,t
Matthew,Roman,106.933484,t
Sharon,Frazier,145.3813435,t
James,Gonzalez,262.3881598,t
Tracy,Mcmillan,53.15386877,f
Peter,Schultz,64.90524813,f
Jenna,Ayala,145.5035446,t
Julie,Martinez,184.8991846,t
Richard,Lee,202.7372208,t
Karen,Smith,104.7538389,t
Timothy,Lopez,238.7179723,t
Justin,Burke,244.7235202,t
Karen,Erickson,175.0951734,t
Sarah,Ramsey,39.16860302,f
Robin,Evans,25.40406048,f
Michael,Chang,52.77346918,f
Melvin,Butler,178.0049503,t
Deborah,Mcbride,193.0499213,t
Austin,Williams,123.2452751,t
Kenneth,Dean,70.33757646,f
Joan,Crawford,43.57827018,f
Erin,King,87.38375287,f
James,Hamilton,111.3321125,t
Deborah,Hood,140.8417148,t
Marcus,Stout,7.833256587,f
Shannon,Jacobs,153.9495471,t
Todd,Harris,169.20748,t
Sarah,Wilson,27.9482433,f
Edward,Brown,255.0719539,t
Calvin,Jones,278.0473862,t
Nicholas,Fry,94.59168045,f
Alejandro,Sharp,84.92844506,f
Debra,Morgan,265.4239044,t
John,Kemp,242.2398351,t
Benjamin,Richardson,173.6749744,t
Eric,Cobb,81.97869791,f
Joseph,Daniel,58.14862167,f
William,Pollard,133.0978234,t
Aaron,Pace,131.304985,t
Wendy,Smith,174.3502801,t
Cheyenne,Hernandez,292.3566991,t
Patricia,Spencer,250.6683723,t
Charles,Taylor,20.42888334,f
Stacey,Clark,59.14607751,f
Megan,Williams,79.75989504,f
Robert,Lee,125.1750091,t
Pamela,Hughes,173.047263,t
James,Davis,181.8642923,t
Tami,Harper,232.1272481,t
Thomas,Avila,162.1457354,t
Darius,Phillips,2.778963306,f
Donald,Perez,260.3533057,t
Elizabeth,Moran,75.80152451,f
Kristina,Chapman,198.8826774,t
Jimmy,Morris,133.7376895,t
Julie,Hobbs,248.1671202,t
Hailey,Miller,212.6344416,t
Robert,Elliott,31.83653044,f
Kathleen,Franklin,267.6104519,t
Cassandra,Smith,113.7266157,t
Stacey,Montoya,30.63225675,f
Lauren,Romero,64.30241698,f
Hector,Rivera,68.20899517,f
Veronica,Morris,151.1248483,t
Derrick,Sanders,155.1753422,t
Russell,Gallagher,103.8750207,t
Cody,Moore,216.2386122,t
Robin,Ramsey,158.671907,t
Heather,Shelton,205.9470679,t
Lindsay,Zuniga,83.86393913,f
Mark,Wells,14.97764765,f
Adam,Jones,5.368559531,f
Gerald,Gonzales,40.93851843,f
Christopher,Perez,273.7105102,t
Justin,Thornton,4.125420062,f
Lauren,Solis,241.1722903,t
Michelle,Kidd,2.740652384,f
Michael,Shannon,16.99576752,f
Matthew,Murphy,73.02635244,f
Sheila,Garcia,296.1911546,t
Rebecca,Rogers,44.74390554,f
Dana,Tran,222.6750233,t
Elizabeth,Lee,208.1387304,t
Jessica,Arroyo,44.74215676,f
Isaac,Wright,196.5053864,t
Jennifer,Evans,130.8714857,t
Martha,Mahoney,261.987191,t
Daniel,Shelton,223.4015941,t
Jacqueline,Sandoval,108.1188963,t
Yvette,Gonzales,240.1731112,t
Sherry,Randolph,267.3584463,t
Nicholas,Vincent,267.9632147,t
Nicole,Banks,84.13883685,f
Caleb,Zuniga,65.37221199,f
Kathryn,Mckinney,42.28386426,f
Kaylee,Griffin,91.72236314,f
Raymond,Yu,162.8573674,t
Stephen,Hill,156.01602,t
Ryan,Young,145.249561,t
Kevin,Turner,274.2053068,t
Scott,Bonilla,232.6587409,t
Scott,Smith,21.08465589,f
Jill,George,217.4523578,t
Anthony,Odonnell,25.68569152,f
Kenneth,Walton,94.96351689,f
Tammy,Dixon,71.23764254,f
Mary,Herring,85.52552465,f
David,Harris,99.86362817,f
Holly,Jenkins,232.8498468,t
Kristen,Hall,271.0383076,t
Vanessa,Hernandez,240.8356277,t
Lindsey,Baker,215.3845208,t
Jessica,Cooper,271.5910657,t
Daniel,Garcia,54.38186781,f
Brandon,Proctor,244.5859383,t
Ray,Moore,81.09489321,f
Thomas,Hughes,274.8197698,t
Cheyenne,Moreno,268.5879662,t
Erika,Hill,268.7881735,t
William,Wright,135.6374011,t
Joshua,Hurley,163.878958,t
Allen,Luna,202.4902939,t
David,Forbes,161.0388381,t
Jeffrey,Ross,124.9712498,t
Yolanda,Morris,6.484809775,f
Amy,Webster,246.697108,t
Joseph,Lopez,208.5530996,t
Robert,Miller,259.3830385,t
Courtney,Lopez,187.9539026,t
Karen,Harris,213.9916161,t
George,Spencer,187.6252749,t
Kenneth,Williamson,100.0426015,t
Eric,Roberts,159.6726517,t
Daniel,Mckinney,91.1361082,f
William,Armstrong,26.90727877,f
Stephanie,Rangel,63.71404468,f
Cody,Nichols,34.73125118,f
Charles,White,171.0744262,t
Jennifer,Ortiz,77.70351341,f
Ryan,Hampton,250.6563062,t
Jacqueline,Soto,297.637541,t
Ashley,Jones,293.8852818,t
Thomas,Torres,66.99879269,f
Bruce,Browning,55.07922627,f
Charles,Holt,186.3582011,t
Matthew,Rodgers,203.8121255,t
Jeremiah,Robertson,143.985273,t
Jeffery,Barry,49.91960637,f
Katherine,Berry,214.0112286,t
Zachary,Holmes,146.2111465,t
Luis,Peters,48.43852702,f
Rebecca,Castillo,234.2546706,t
Shannon,Gilbert,60.98583873,f
Jessica,Parker,161.6820633,t
Bradley,Anderson,238.4795709,t
Adrian,Perez,125.4223765,t
Matthew,Green,233.640768,t
Michelle,Price,61.87167058,f
Phillip,Meyer,21.92731058,f
Amanda,Brown,217.3051002,t
Julie,Phillips,63.55278796,f
Joseph,Weber,156.8519728,t
Charles,Mack,279.6326958,t
John,Tucker,140.6433193,t
Dana,Wilson,77.13213303,f
Henry,Howard,238.7704037,t
William,Garcia,267.7774286,t
Matthew,Miller,141.5385993,t
Joseph,Sanchez,138.5530027,t
Cory,Christensen,66.04292105,f
Jamie,Mccullough,6.663633226,f
Jose,Smith,45.23615731,f
Christine,Andrews,95.03663928,f
Justin,Taylor,253.3697013,t
Dylan,Sanchez,258.1885439,t
Megan,Watson,231.3068203,t
Reginald,Bell,261.1845713,t
James,Bell,142.1819922,t
Jennifer,Cooper,220.0635402,t
Tanya,Wagner,217.9218465,t
Henry,Curtis,99.23442537,f
Cassandra,Elliott,198.9239907,t
Pedro,Mitchell,287.8875335,t
Ray,Mccarty,68.12635076,f
Riley,Gomez,63.54785955,f
Shelby,Price,200.6133599,t
Briana,Marshall,101.6992254,t
Melissa,Clark,257.390255,t
Patrick,Mays,214.088943,t
Scott,Harris,67.50120025,f
Bonnie,Franklin,198.9423224,t
Maria,Powell,37.73963127,f
Brian,Rhodes,65.6268221,f
Ashley,Morris,64.05329615,f
Kenneth,Holmes,245.781269,t
Adam,Garcia,99.76367419,f
Matthew,Johnson,295.0335508,t
Randy,Aguirre,277.1465365,t
Michael,Garcia,196.2126485,t
Henry,Johnson,48.31608761,f
Christopher,Stark,193.5562848,t
Scott,Dodson,159.8162138,t
Laura,Faulkner,201.0388214,t
Joseph,Patterson,91.87832506,f
Vanessa,Johnson,218.5021475,t
Joe,Moody,141.9342072,t
Robert,Kelley,101.4445497,t
Justin,Mack,143.4471354,t
Anna,Gray,146.051617,t
Christopher,Lee,124.134775,t
Sara,Garrett,276.262021,t
Wendy,Sanchez,110.3643752,t
Maria,Hall,143.9317353,t
James,Hall,299.2061897,t
Robert,Cabrera,157.1902941,t
Megan,Morrison,209.5560925,t
Jaime,Mcdaniel,130.3975176,t
Joseph,Williams,270.1762919,t
Kevin,Madden,134.160087,t
Philip,Cruz,40.93604411,f
Andrew,Shaw,58.09674651,f
Jessica,Sexton,229.6075076,t
Stephen,Campos,165.8151203,t
Robert,Griffith,185.68298,t
Jack,Jensen,153.5371396,t
John,Aguilar,61.54262561,f
Daniel,Armstrong,88.31636,f
Jesus,Meyer,152.8254978,t
Troy,Butler,20.26841517,f
Jody,Reed,94.14865649,f
Gloria,Hartman,263.3208245,t
Melissa,Mcbride,178.7307475,t
Robert,Allen,175.3799705,t
Phillip,Evans,89.67955731,f
Philip,Banks,162.1291795,t
Janet,King,96.55651683,f
Susan,Donovan,81.96303152,f
Michael,Pierce,262.1823502,t
Michael,Serrano,198.4636023,t
Joseph,Brown,242.7875953,t
Michael,Powell,247.6735636,t
Richard,Martin,7.04924545,f
Alexander,Lowe,209.4032048,t
Brenda,Turner,200.9909384,t
Jennifer,Conrad,261.4827266,t
Catherine,Kirk,82.26081801,f
Andrea,Gaines,93.92499708,f
Madison,Nguyen,174.9471272,t
Tony,Reese,253.7561437,t
Terri,Powell,182.0834968,t
David,Wells,222.3863297,t
Timothy,Mitchell,138.8536273,t
Kimberly,Oconnor,72.18387244,f
Anthony,Smith,32.87198146,f
Roberta,Garza,299.0664663,t
Terry,Bennett,188.2365345,t
Tiffany,Gomez,239.6097617,t
Katherine,Franklin,167.7043052,t
Sherry,Martin,146.099654,t
Robert,Li,277.3991414,t
Jesse,Miller,80.44509225,f
Kevin,Jones,27.07437101,f
Rhonda,Young,236.0062255,t
Melissa,Campbell,55.11432356,f
Tony,Shepherd,83.7605898,f
Sherry,Gonzalez,22.17628787,f
Ashlee,Austin,205.4821276,t
David,Brown,50.89368202,f
Marc,Meyer,211.8895153,t
Jennifer,Vega,186.3024158,t
Denise,Glass,8.677582919,f
Emily,Christian,141.736549,t
Billy,Knight,104.3827648,t
Shane,Davis,298.8078166,t
Laura,Harding,129.2245668,t
Zachary,Payne,70.62322636,f
Jeffery,Leon,95.99985354,f
Jennifer,Martin,114.4977998,t
Lori,Zimmerman,61.18972021,f
Katie,Mcgee,14.33379012,f
Michael,Parker,128.7527684,t
Robert,Atkins,206.497146,t
Stephanie,Brown,162.7416725,t
Erin,Paul,120.7048862,t
Kristina,Torres,108.8445402,t
Aaron,Wilson,2.920350867,f
Timothy,Scott,160.5594849,t
Ronald,Carter,26.52817674,f
Catherine,Smith,234.5114418,t
Catherine,Rivers,257.1654921,t
Cynthia,White,93.34235895,f
Shawn,Rojas,81.57088665,f
Evan,Bradford,83.89976691,f
Samuel,Lee,154.3902024,t
John,Leon,54.79013645,f
Karen,Lopez,254.4003272,t
Rebekah,Jackson,190.9267067,t
Melissa,Hogan,46.10846638,f
Megan,Wilson,201.0054457,t
Justin,Roberts,283.298036,t
Ashley,Fernandez,11.74857746,f
Terry,Oliver,124.2895414,t
Jennifer,Weaver,268.8554923,t
Timothy,Ortega,130.6341776,t
Brittany,Ellison,94.13570816,f
Aaron,Clark,208.9455945,t
Michael,Johnson,85.6564279,f
Heather,Jones,13.51371324,f
Carly,Estrada,40.28153032,f
Alexandra,Hopkins,177.9806383,t
Brittany,Short,85.20352705,f
Julie,Hopkins,79.71809543,f
Crystal,Long,149.1990641,t
Jack,Jackson,223.7550096,t
Amber,Smith,61.89790399,f
Christina,Cross,103.0088877,t
Tina,Dickerson,99.81087945,f
Chase,Chavez,287.6513196,t
Shelby,Williams,93.42547175,f
Leonard,Hamilton,272.7282713,t
Shannon,Jones,286.7396248,t
David,Goodwin,58.16029636,f
Stephen,Blankenship,162.162138,t
Jacqueline,Stanton,100.0649273,t
Allison,Callahan,53.8091991,f
Kathy,Phillips,233.3417035,t
Frank,Schaefer,196.769166,t
Stephanie,Ross,79.77912379,f
Donald,Norman,89.27507758,f
Mitchell,Fleming,282.8557953,t
Derek,Romero,4.59663563,f
Danny,Simmons,179.64091,t
Beth,Hall,172.2843157,t
Monica,Clark,33.09034021,f
Michael,Rodriguez,63.48660679,f
Emily,Davis,211.9124877,t
Samantha,Arnold,185.7555896,t
Adam,Davidson,228.7728018,t
Kristen,Wallace,250.5851489,t
Michael,Johnson,8.605437261,f
Richard,Flores,209.8307087,t
Nicole,Page,32.88664817,f
Anna,Crawford,14.40637134,f
David,Stokes,244.9285527,t
Jennifer,Jimenez,47.75611763,f
John,Howell,76.486237,f
Lacey,Cochran,30.25941436,f
Jessica,Burns,145.124556,t
Matthew,Blevins,111.0537983,t
Sabrina,Young,271.5746574,t
Ricardo,Brown,56.60874959,f
Wesley,Combs,79.2121007,f
Heather,Conley,291.4164529,t
Lauren,Chen,154.6825196,t
Penny,Lopez,96.17771944,f
Kristin,Baker,176.2335915,t
Jacqueline,Wilson,9.748399326,f
Becky,Robinson,78.28943448,f
Greg,Hendrix,72.58665857,f
Brandon,Erickson,190.50167,t
Theresa,Ross,225.8763413,t
Julian,Nguyen,70.1045987,f
Charles,Shields,148.1737112,t
Adriana,Perez,263.2804286,t
Melissa,Jackson,138.6305071,t
William,Ortiz,118.7103255,t
Mark,Johnson,84.66164962,f
Troy,Phillips,152.8077453,t
Sarah,Porter,151.4916774,t
Mark,Scott,157.0707889,t
Joseph,Sullivan,30.40333692,f
Andrew,Ryan,11.76405518,f
Paula,Dixon,160.4543884,t
Emily,Hernandez,142.5385656,t
Donald,Jimenez,77.56219828,f
William,Parker,180.1897032,t
Austin,Stevens,261.4254097,t
Heather,Rogers,284.2213808,t
Christopher,Cline,46.302484,f
Victoria,Lawson,122.3589149,t
James,Cordova,8.083382542,f
Denise,Smith,39.92037881,f
Amanda,Myers,163.227608,t
Johnny,Mooney,60.14068017,f
Corey,Spencer,105.7602835,t
Jacqueline,Davis,131.1154633,t
Kayla,Davis,183.9842677,t
Bradley,Poole,243.4763522,t
William,Pierce,19.75726553,f
Brianna,Berg,17.09691769,f
Jimmy,Fischer,119.7059914,t
Frances,Harris,93.44480228,f
Kenneth,Benton,197.4744517,t
Christopher,Newman,275.3626437,t
Rebecca,Jackson,38.46385885,f
Veronica,Bradshaw,242.9306243,t
Catherine,Allen,80.67176092,f
Michael,Martinez,265.9842208,t
Andrea,Carrillo,212.8749716,t
Kelly,Bailey,167.2019437,t
Kerry,Byrd,61.23826658,f
Gregory,Lambert,132.0233169,t
Dale,Anderson,293.0530445,t
Jacob,Sherman,152.4784019,t
Samantha,Sullivan,232.9966973,t
David,Webb,253.9947495,t
Tonya,Green,5.382315323,f
Alexis,Lane,40.17462465,f
Joyce,Cannon,19.79407941,f
Anne,Ray,151.7290972,t
Karen,Williams,253.2786352,t
Paul,Jones,276.3171869,t
Sheena,Krause,45.02320091,f
Luis,Wallace,32.60775944,f
Robert,Shepherd,219.2393956,t
Robert,Scott,20.97898649,f
Danielle,Tran,28.5287157,f
Carlos,Johnson,237.2978664,t
Crystal,Hansen,251.5027251,t
Judy,Schneider,182.7566737,t
Jeff,Freeman,19.39590879,f
Crystal,Brady,70.87387043,f
Samantha,Henson,157.5559448,t
Daniel,Sims,16.16034996,f
Connie,Day,226.1087177,t
Dylan,Lee,281.3029391,t
Christian,Lee,227.9887186,t
Deanna,Stephens,279.299191,t
David,Perry,208.4767683,t
Charles,Villegas,294.3213809,t
Sharon,Clark,14.74888816,f
Christina,Sanders,121.2337996,t
Jeffrey,Hinton,74.66513984,f
Gina,Harris,110.5970449,t
Alex,Tapia,51.34046716,f
Justin,White,155.1616194,t
Jacob,Woods,66.66082283,f
Rachel,Browning,136.8446649,t
Marissa,Jones,270.36997,t
Sean,Watson,118.7440833,t
Elijah,Roy,22.35989757,f
Stephanie,Oneal,237.3484083,t
Stephanie,Maldonado,204.1531272,t
Jay,Williams,79.94308127,f
Jeffery,Rodriguez,140.5724463,t
Margaret,Guzman,144.9516578,t
Lori,Willis,62.89859668,f
John,Fernandez,92.39138123,f
Christina,Valdez,34.79769663,f
Courtney,Simpson,206.6190208,t
Timothy,Martin,56.97751421,f
Kelly,Scott,193.5473188,t
Joseph,Ward,278.1452957,t
Brady,Gonzalez,89.04686427,f
Linda,Mcdonald,72.98192728,f
Donna,Yates,185.7064263,t
Kimberly,Hopkins,32.99371036,f
Aaron,Keith,93.45217678,f
Nicholas,Cook,239.5443331,t
Erica,Gonzales,256.3869829,t
Brian,Rodriguez,254.0780035,t
Melissa,Schultz,213.8497013,t
Nancy,Williams,106.037426,t
Kathryn,Barrera,144.2003993,t
William,King,114.532112,t
Kristen,Martin,184.1094951,t
Christopher,Lester,254.1517749,t
Kathleen,Robinson,53.27806013,f
Katherine,Ward,203.2804999,t
Angelica,Delgado,130.5978877,t
Stephanie,Robertson,64.64383194,f
William,Burke,46.83880636,f
Michele,Hurley,253.7627973,t
Ashley,Rogers,29.59477039,f
Jennifer,Kim,38.39507814,f
Corey,Roth,280.8129961,t
Rickey,Hill,123.5201579,t
Erika,Stewart,150.8065512,t
Gabriella,Conner,21.78225763,f
Madison,Owen,286.0425507,t
Alicia,Kaufman,90.03073312,f
Gregory,Allen,248.5457791,t
Emma,Morse,161.2727113,t
Alicia,Dean,120.5429815,t
Christina,Johnson,96.86483873,f
Emily,Acevedo,51.02606455,f
Valerie,Boyd,39.18119887,f
Harold,Lucero,290.114557,t
Sabrina,Marshall,109.3913936,t
Jimmy,Hall,193.2981341,t
Trevor,Daniels,59.86150113,f
Kelli,Wells,94.14928468,f
Amanda,Gay,27.71402088,f
Lindsay,Barnett,92.90006917,f
Gregory,Jones,221.9075644,t
Gary,Murphy,6.925016621,f
Ashley,Marsh,100.2987897,t
Nathan,Archer,45.596339,f
Michael,Jones,234.5304102,t
Diane,Herrera,216.0941981,t
Andrew,Gibson,51.91337241,f
Tyler,Morris,160.4872869,t
Cassandra,Lewis,170.1509277,t
Ian,Deleon,137.4098537,t
Calvin,Mcgrath,176.1841431,t
Michael,Kline,221.2673216,t
Stephanie,Lee,256.0171685,t
Jay,Merritt,287.8232441,t
Katherine,Patrick,259.2662024,t
David,Mckinney,232.124171,t
Darren,Hale,159.9087016,t
Jonathan,Smith,137.9981241,t
Joseph,Acosta,268.919015,t
Samantha,Miller,132.4433896,t
John,Frazier,162.3474993,t
Eric,Mejia,153.2003299,t
Joshua,Rodriguez,71.62611223,f
Lisa,Ramirez,79.92352777,f
Larry,Cox,282.2574802,t
Renee,Oneal,290.2166083,t
Bryan,Espinoza,167.9777676,t
Christina,Suarez,45.91810137,f
Brandi,Flores,171.6510105,t
Jackie,Bates,68.06023599,f
Darrell,White,23.19444255,f
James,Johnson,78.20993349,f
Kelly,Wood,149.862952,t
Lisa,Schultz,153.5860474,t
James,Rodriguez,167.9065608,t
Jessica,Hughes,207.030828,t
Kimberly,Reid,231.3275721,t
William,Young,289.4820718,t
Robert,Zuniga,145.7691688,t
Caroline,Rodriguez,157.9392296,t
Robert,Ortega,93.61018537,f
Monique,Sharp,107.8493566,t
Antonio,Smith,223.1197521,t
Patricia,Flynn,13.75673285,f
Teresa,Ruiz,278.5939761,t
Madison,Mejia,179.6202428,t
Lindsey,Santos,173.4378859,t
Savannah,Smith,77.74762702,f
Kimberly,Roberts,100.4383016,t
David,Dominguez,48.63244885,f
Brittany,Joyce,259.9716349,t
Diana,Bryant,208.5949497,t
James,Bailey,116.107083,t
Mary,Perry,79.34102267,f
Sarah,Baker,68.36279828,f
Teresa,Rios,110.0041419,t
Marcus,Wilson,284.020802,t
Rodney,Hansen,72.95190219,f
Crystal,Jones,231.171674,t
Frank,Gonzalez,78.9251024,f
Billy,Mcneil,270.4543387,t
Sabrina,Carter,37.81203563,f
Lisa,Smith,116.015239,t
Daniel,Gutierrez,177.7281493,t
Jennifer,Johnson,248.5666653,t
Tammy,Harris,292.5367815,t
Aaron,Brown,286.970944,t
Dominique,Reynolds,35.33069889,f
Brad,Shaw,77.22657145,f
Jennifer,Marks,214.1225675,t
Sara,Scott,63.33845737,f
Richard,Walker,10.26357238,f
Justin,Williams,98.36518333,f
Richard,White,246.0778952,t
Amber,Haynes,92.71470824,f
Dale,Cunningham,185.2340192,t
Gina,Anderson,180.9704856,t
Amber,Gonzalez,104.2042807,t
Kathleen,Flynn,225.2048309,t
Brian,Contreras,133.7247424,t
Brittney,Cannon,237.0273387,t
Penny,Smith,119.7774211,t
Tanya,Barajas,154.115135,t
Valerie,Thompson,181.9900267,t
Ashley,Frost,55.18371181,f
Sean,Deleon,281.0247667,t
Samantha,Rasmussen,167.5538871,t
Gary,Hicks,268.5825967,t
David,Walker,122.1682647,t
Mary,Preston,120.0993495,t
Kelly,Key,275.1606173,t
Tracy,Preston,214.1876986,t
Erica,Weber,28.0296417,f
Amanda,Campbell,179.5773151,t
Tiffany,Keller,55.7058622,f
Pamela,Marshall,103.1498794,t
Dawn,Miranda,66.16407449,f
Anna,Butler,57.16781141,f
Christopher,Martin,16.54291044,f
Vincent,Martin,169.3623968,t
Mason,George,258.5268771,t
Marissa,Avery,275.7309335,t
Maurice,Morgan,257.1985604,t
Sonia,Lopez,207.2481926,t
Mark,Richards,187.8888075,t
Norma,Smith,243.070089,t
Brandy,Villanueva,210.421182,t
David,Stevens,217.3939597,t
Alexis,Kim,273.4334913,t
Roy,Russo,149.82268,t
Tony,Crawford,109.7616456,t
Carolyn,Richardson,100.4691933,t
Alan,Reyes,6.140652941,f
Courtney,Jensen,142.1727598,t
Randy,Sullivan,75.73432253,f
Ryan,Love,148.0630009,t
Kathy,Valenzuela,173.5408457,t
Erica,Pruitt,212.5520785,t
Natalie,Flores,47.71141376,f
Eileen,Thomas,34.08037038,f
Kimberly,Thompson,231.9040724,t
Suzanne,Hernandez,106.889458,t
William,Hopkins,115.8133347,t
Martin,Compton,86.43104415,f
Eric,Hicks,144.1125724,t
Madeline,Preston,277.7087797,t
Mary,Carroll,283.9518427,t
Holly,Skinner,119.6838428,t
Lawrence,Jones,6.607550303,f
Tina,Norton,184.8126069,t
April,Jones,43.87704629,f
Jessica,Gutierrez,168.4927971,t
Hayley,Gibson,10.51878784,f
Jessica,Riggs,120.5747683,t
Denise,Peterson,162.2819289,t
Jerry,Brown,268.8242106,t
Margaret,Frazier,254.8209469,t
Ricky,Johnson,100.2511703,t
Sara,Romero,3.931396765,f
Samuel,Reynolds,1.321601458,f
Andrew,Foley,110.3610057,t
Anthony,Gross,104.4300506,t
Lee,Barker,216.3364217,t
Amanda,Li,258.3560628,t
Stephanie,Davis,246.1360667,t
Don,Rose,185.0807171,t
Bradley,Gibson,44.37564058,f
Heidi,Ortiz,72.5676395,f
Malik,Clark,172.803059,t
Nicole,Henderson,188.4701057,t
Katie,Merritt,93.32190104,f
Michelle,Hall,235.5891307,t
Amanda,Martinez,109.8451354,t
Kenneth,Cortez,43.35799481,f
Cindy,Lin,191.9161242,t
Christopher,Lucas,149.0145447,t
Veronica,Sloan,122.0150809,t
Duane,Alvarez,206.1329996,t
James,Lee,241.7417132,t
Christopher,Meza,155.0057081,t
Nathaniel,Miller,244.6580051,t
Tracy,Brown,90.74709889,f
Mariah,Cervantes,52.08510319,f
Joshua,Jones,293.8213216,t
Brenda,Jones,264.2708843,t
Jennifer,Booker,12.02511321,f
Seth,Castaneda,10.92646812,f
Rachel,Kennedy,161.6721103,t
Susan,Smith,2.813093506,f
Jordan,Barnes,71.62466448,f
Brenda,Turner,288.0150336,t
James,Stanley,83.01264324,f
Matthew,Brown,24.27117954,f
Christian,Little,42.7509127,f
Thomas,Valenzuela,140.6010983,t
Philip,Hughes,265.8403027,t
Gary,Curry,276.4037536,t
Andrea,Morrison,268.3671771,t
Norma,Jenkins,257.8816286,t
Jill,Ortiz,168.3387905,t
Jessica,Howell,55.09699628,f
James,Henderson,163.5006988,t
Nicholas,Thomas,204.0773565,t
Stephanie,White,166.833234,t
Christopher,Greene,36.14365972,f
James,Palmer,118.0771682,t
Christine,Cantrell,211.4962787,t
Christopher,Lopez,17.11683357,f
Sandra,Cook,67.45307209,f
Pedro,Dunn,116.3981006,t
Cassandra,Gallagher,82.99376863,f
Daniel,Guzman,202.3914416,t
Michael,Hunt,19.63313083,f
Leslie,Preston,232.9674767,t
Crystal,Valdez,36.96034311,f
Luis,Saunders,136.6896047,t
Samantha,Golden,18.25944943,f
Brian,Woods,207.7238054,t
Jay,Parker,53.42922382,f
Janet,Fleming,160.5078275,t
Lance,Williams,2.170543081,f
Rebecca,Brooks,228.4791343,t
Sara,Oliver,208.4079644,t
